2003 大間,41.544305,140.915638
2011 知床半島,44.1996561,145.2396744
2011 羅臼町,44.0218788,145.1897129
1996 知床,44.1239681,145.0828581
2011 ウトロ港,44.073148,144.992577
2008 根室市,43.3301005,145.5828182
2004 清里町,43.8352389,144.5945629
2014 霧多布岬,43.0796567,145.160818
1996 摩周湖,43.5872284,144.5237617
2002 川湯温泉,43.6392876,144.4424761
2009 女満別湖畔,43.9166497,144.1649629
2005 屈斜路湖,43.603842,144.3254063
2004 厚岸町,43.0519506,144.8473693
1996 阿寒湖,43.4572585,144.1040147
1996 釧路,42.9849413,144.381804
2004 釧路市,42.9849413,144.381804
2014 釧路市,42.9849413,144.381804
2003 層雲峡,43.6576118,143.0325497
2003 黒岳,43.6973248,142.9200191
2003 赤岳,43.6744966,142.9262207
2003 旭岳,43.6636723,142.8543025
1989 礼文島,45.3922768,141.0150363
1996 十勝川温泉,42.9478987,143.3017291
2013 旭川市旭山動物園,43.7684103,142.480038
2003 旭川市,43.7708833,142.3650083
2003 帯広市,42.9233354,143.197199
2003 温泉ゲストハウス、美瑛白金の湯,43.4731778,142.6438358
2003 美瑛町,43.5882639,142.4670046
2003 ホテルサホロ,43.1664964,142.8133357
2003 富良野市,43.3420458,142.3831624
2007 湯の沢温泉 森の四季,43.0508,142.395183
2018 二十間道路の桜並木,42.3859181,142.4224985
2018 モエレ沼公園,43.1225258,141.4307835
2019 川下公園,43.0633233,141.4445713
2019 豊平公園,43.0431534,141.3783146
2019 北海道大学,43.0779575,141.340013
2019 月寒公園,43.0321748,141.3854668
2003 札幌市,43.0617713,141.3544506
2019 北海道大学 植物園,43.0639,141.3426372
2018 円山公園,43.0557453,141.3126073
2019 西岡公園,42.9875047,141.3791745
2019 宮丘公園,43.0829485,141.2658172
2019 滝野すずらん丘陵公園 レストランロッジゆきざさ,42.9193975,141.382139
2019 芸術の森,42.9401301,141.3399784
1999 小樽,43.1902372,140.994172
2003 小樽市,43.1902372,140.994172
2004 小樽市,43.1902372,140.994172
2018 休暇村支笏湖,42.768839,141.404806
2004 支笏湖,42.7570235,141.3245714
2010 定山渓,42.9382557,141.1290896
2016 積丹半島,43.233649,140.4549672
2006 登別温泉,42.4945528,141.1440336
1999 ニセコ,42.8047856,140.6874494
1999 大沼国定公園,41.993362,140.690914
1999 函館,41.7686961,140.7290599
2008 函館市,41.7686961,140.7290599
2014 函館市,41.7686961,140.7290599
2014 上の湯温泉 銀婚湯,42.119858,140.373052
2003 種差海岸,40.4987357,141.6235098
2011 青森屋,40.6615311,141.3556803
2003 八戸市,40.5122055,141.4882743
2011 十和田市現代美術館,40.6140869,141.2091276
2008 陸中宮古,39.6418479,141.9563868
2005 八甲田山,40.6647741,140.912122
2010 青森市,40.8222197,140.7473524
2010 津軽半島,41.0616668,140.4832046
2007 松前町,41.4300208,140.1104793
1999 十和田湖,40.4638287,140.9409562
2004 弘前市,40.6030626,140.4640543
2008 八幡平市,39.9565121,141.0712561
2012 アソベの森 いわき荘,40.6205874,140.3352273
2001 遠野,39.3306618,141.5314512
2018 盛岡市,39.7019558,141.1543303
2018 八幡平頂上,39.949302,140.856162
2018 蒸ノ湯温泉 ふけの湯,39.9773187,140.8181365
2018 犬倉山,39.8421573,140.9451779
2018 後生掛温泉,39.9720911,140.8002253
2001 小岩井,39.750731,141.0173107
2009 網張温泉キャンプ場,39.821923,140.942769
2018 大松倉山,39.8471038,140.9167646
2018 休暇村岩手網張温泉,39.8216236,140.938077
2018 三ツ石山荘,39.8470553,140.9036575
2018 玉川温泉,39.9630556,140.7241667
2004 白神山地,40.4568626,140.1645095
1999 乳頭温泉郷,39.8051888,140.7798893
1999 秋田駒ヶ岳,39.761,140.799
2009 森吉山,39.9772427,140.5444318
2009 気仙沼市,38.907641,141.5703316
2001 北上,39.2867738,141.1131535
1999 田沢湖,39.7168527,140.6544861
1999 角館,39.5899866,140.5714154
